id,envios,ventas
52153c0c-35fb-464e-9673-59c31ee18d1b,264,176
10a31d76-6165-4cee-990d-8e99a4d08c47,308,176
a28179ee-7a21-4621-91e4-f4de59f6e331,616,352
d495cc23-7ef0-48a5-9bde-1647f2917a03,660,242
e4713c49-8018-48a9-a010-cba179defe71,176,66
d7b73392-7ab5-4a21-951e-cad486063da3,308,154
44c96211-1bff-48d7-98ff-65c8a8ea1b3f,242,176
7b0db72e-22bf-4958-bd2a-883240c0ab28,704,374
5ea86136-ca19-4a96-a871-cedcac04ef7e,572,242
21a712d4-f931-42a3-b537-a57b4fd69ebe,198,88
bcf6b65a-58e1-4fda-83fe-9958f415f864,264,176
1d64d329-c7a8-4e6a-a0da-6ccdc907a6c0,264,154
9ce6e784-aee4-4ace-aa7b-b3ea76e436b9,484,330
11375ed5-a687-47a8-94eb-2424c11e592f,352,242
7df38973-3567-44c3-9d6d-6ea889186182,154,88
284444ab-de8a-41a0-b04d-8ab619f1e190,374,176
801d7206-b9ca-4e32-b4b7-4ae049048c72,220,154
19a39db5-c7a1-45ec-acc1-0d09ea486c53,550,330
3df2d15f-5d08-48a8-8be3-5d09ba188b60,462,242
7f074046-c447-4088-9b7b-14941a0e448a,176,88
7fa656ed-33ad-4ca5-ae40-fd9b5906c44a,264,176
7f38cfe4-91cd-4810-b70b-69595955829e,220,176
3b03d4c4-76cd-4efb-b1c9-d3b6be283ba7,660,352
9ae3b0be-a30c-4bc1-b0e7-1d06a7f9f0ce,352,242
b9d375be-1f3e-4d54-9c26-3afbc92e3cf9,110,88
7119ee3a-53db-4c18-a233-d8963f61b323,242,154
f36caeb0-8f2c-4441-870b-bfce11821821,418,198
0f25f96d-b1b6-43e8-9b9e-8c4aa850a4b3,506,264
c18199b7-bc12-458b-82ef-df3627dc29a9,242,154
2f225ea7-4bdd-4d3e-bf87-5f5bf931bfe8,242,88
2e6bfe7f-6d3d-432b-87c1-26b379c8ecd1,44,44
c6c76d8c-cf65-4650-bdb9-c459678eb8bd,462,242
dd7ac064-2989-42c3-99d1-8e804be5cffa,704,308
ca141b18-2938-4b0f-a8b7-7cd0f46a4fa7,638,242
2721212f-3087-4967-a235-8f1639db7404,220,88
f2e75489-cdf6-4f36-b593-0839bf37a36d,132,66
38dd108b-a823-4352-aa09-170e7adc2127,506,220
2fc60d0c-b1e6-4b48-aaeb-52618631a7d3,968,330
bbf19f72-e968-466c-92ef-b0b6b757828f,572,220
7c27dfca-ea7e-4807-a2ee-f51a0a0d52ed,154,88
4d84f6da-e9b9-498c-abe8-ac119f2c17aa,154,88
99e4c5bd-0f0a-4e2c-a7b5-f9f8b4be99d1,374,264
86962ec6-561b-47ee-b7d3-2235a8bae505,638,330
0f5dd51a-fb6f-477c-8cc5-69e11f175dd0,572,220
454df554-fac1-4802-8f14-05ca2cafce0b,154,66
725b67c7-afd2-45ec-9c6d-37c7076f7dd3,176,88
3407412a-a9bb-4a14-a0e9-8d2cc4ad2fde,286,154
84616a0d-851d-49b9-b84c-5b6c39c50e96,924,352
fd0a62cd-f6e0-46f6-a6cd-a9fe6d5524ae,462,220
e3332979-25bf-4236-a4d3-4052d05f50e7,176,88
47607d24-9b95-4402-b6b6-927d09b4790d,242,154
80b8c4d3-55fb-43e6-aed2-5f6cdb2a2995,242,176
703b6980-bed1-469c-8e63-7d9937899ce1,704,352
d0795f80-6c12-4584-9542-fddcb11a7bec,484,264
d34b2406-3a3c-4eef-ab29-b719e4cb52af,286,88
63bddac8-1ab5-4199-b9e9-f52d79c98165,308,132
2582df9e-ed95-4a09-a168-0511509283aa,286,176
a88606f9-294a-4348-9a4a-b98823cc8664,616,352
dc4f5f8e-48d9-401a-b2bf-4d93a95465ef,418,242
58133473-fe06-4754-8e3f-58cac1debefb,132,88
4b49cc69-1c35-47f0-868b-27cc725cc46d,264,154
985cb793-cccb-4d29-80b4-d940d7e1aba8,418,176
e9ba6ec5-6cab-44c3-805e-d308d92bc4bf,484,308
90a6c19f-1629-4d99-91e1-29f08f364e41,462,264
966b95b7-2954-45a9-ab67-0d7fc780bd07,110,88
e6665c68-1ad8-402f-a303-70fee4722343,308,176
c0494acd-3524-4a14-b509-29502f236fbe,2221,858
0d335022-690f-4a3d-82a2-1ce7555653fb,1363,660
2c185dfa-519d-4c47-a04d-7e2281d70ece,2947,1341
19ed732c-f215-48d9-9016-60eb0e5624ec,2925,1341
074d204b-8b90-4062-a8b5-58f01a03773e,1517,704
e993e3f1-b6fe-4984-af93-e7225eb22413,968,330
36b225a7-182e-4b71-bbf0-07f3df324426,4310,1825
658bbe72-879c-4a2f-aa50-6ab57eb5396e,2463,880
b0ec8562-8824-403c-a528-188fe25e222d,1583,748
9785fe06-2f93-4350-a196-f3cc344629f9,396,198
dd230576-83e3-4a1f-ae57-830e03a188fa,264,110
ce4f56f8-47eb-4148-ac2f-62af15ac444f,2441,1144
01cec00e-bae1-4c1d-9214-663bce83d5e2,5586,1649
cef5a705-d639-451f-9786-3a139faf7034,5124,1605
7e6c0ec3-ce8a-48da-88c9-dc6fe28dd776,396,220
056c7531-39b4-4b93-8ebc-c0f1179c3339,1451,396
8cdcfce3-49db-4769-a09a-7a9f878a35d8,352,110
2fc83d57-a35a-4b21-8397-78c071b3ce3f,0,0
ef810110-36ca-45ab-aeb1-0ec4a5770f08,1429,484
cdb04304-e604-4e24-83b4-b50cd72e14c6,1781,528
a0c771fc-5798-40c5-b471-6004d94c1e73,1649,616
bc27d783-011d-4d96-aede-7f0577c2d9bf,1144,440
7f4e312a-77e8-4d6c-a215-c40c6c86d27b,660,242
7657ebb5-3789-450b-856d-528cf621d706,814,308
86959c41-7987-4352-a594-8ae249d6d087,484,264
f5f4c1f5-e7ef-49f2-bb56-41cc9130108c,198,66
cca6def0-f4be-4d38-8f89-2aeaf85358e8,198,88
c0ed41c4-060b-4709-95cf-58ebaa784999,528,264
ce80f18c-4c3d-4e40-957f-a88b6603046e,638,330
822482c3-0765-43c1-8b3a-9cacf93007f1,418,264
442a39a7-53c3-4a4e-adb9-f5ddd20a389d,264,88
9d748065-a99c-40b6-a5f1-cee10d93d73a,198,88
962704c1-554f-401b-aa72-9c4c0d8e6ee1,506,242
0fa358aa-8c68-49e8-9eda-b40edf103f28,616,352
921d116a-a0b9-465e-a6fe-ef62cac227a4,484,242
9b5fb91b-cb6a-4eab-9b56-cdc5a29bc3b8,176,88
aad535ea-0d15-4e0b-aff4-9faaf713f467,110,88
68920cc5-0623-4972-b34b-f861c77efc53,528,264
0b2a9998-de7b-475e-9aba-8ba31ec0f6d4,660,330
1f45993b-a057-4958-be3b-5605cd15ff5c,836,264
a9dca5f2-402a-4c3e-a6e2-4efaca630708,154,88
ea594944-af47-4789-b04f-9099c5292804,132,88
52d48a75-bbd2-4ee2-a6d9-0bbb073100c2,1605,616
359dc326-2ee8-4af6-8a6b-a11598b61850,154,22
d51d3557-8b59-4413-9302-18bdd9a6f607,1078,308
c4db47dd-18bf-4884-ae01-a424ea79a7f3,484,110
4b4cd803-5630-4363-8478-26e4bfe34ac8,506,198
d91166c8-76b6-43c0-ad81-1d362deb8df7,2331,924
b16eeea3-94e7-439f-bfa2-1c9bd051bbc7,792,264
17cf886c-62af-4ca6-aa38-542a7cc47359,1473,616
6332055b-f131-4628-a969-a5e869f62016,1078,506
4babb68e-adc6-4662-a72b-41373cbf6c15,968,396
a20a6af4-30a5-4a5c-b155-b25ce9de7a48,308,132
0029c0dc-c3d2-426d-b210-90898739f280,836,330
e4f815cc-be13-4690-9474-74fd0eb9eaa3,792,242
7cc399d9-8af2-4b6d-b3ca-e931ed1fe60c,308,88
8e701248-b015-4f8d-bec9-39950faba195,176,88
b7abd05a-eac2-41c3-964e-24bdf76b66e4,198,88
efb77fd3-aff7-4d47-8143-f05ba1e75870,330,154
0db907ed-fe75-4b81-9090-e087674662ca,594,308
dc383211-65ad-4b50-8337-662fcde6d2f4,572,264
cfa973f1-d4bc-4cd1-bd4c-cbd97d0a0da8,44,44
9d849522-111c-44fb-b53a-9628bb75e6d1,110,88
13eb6886-cee0-4273-9069-d0cfa76dd2b3,198,88
7e133291-829c-4607-ace9-f55a42f26ea9,0,0
4606f225-e8ac-427e-8b33-b4eecea1ea5d,0,0
6651e5e8-4a97-4382-bb7c-c33bf0646845,0,0
f6ccaa9d-70ad-413b-b49e-338aafacd3c0,0,0
bb6bcb47-c625-4432-bee6-7ce41e071f74,726,154
d37855fb-337f-48d5-b018-ff896333f165,594,176
3b602457-0395-4431-9602-a4e02da6f59b,638,264
94adc6f1-24b0-422e-a209-629d7f015330,1034,352
1219e3e2-3d22-4f7e-84bb-8601e6a3ef2d,638,220
5bcae7ad-7308-4db5-97c7-881e4f82f52d,1012,242
32878724-0c23-4f0f-ac46-a7431fe8a9c0,748,220
ae761b05-7bb5-4901-b445-197b0c4af100,374,132
5c6000e5-ef58-466c-8fb7-aa0f8442971f,132,88
34b61497-c8d0-4ea1-beb1-ae500d2236b6,264,66
333f0da3-aa73-4246-90fb-2b59d964bcec,440,154
d065e2d0-fce5-488e-a2c1-480b71865f80,858,286
31d674f6-b34f-443f-809c-21ab8e686309,770,220
b0ab5607-9c22-4ad8-87c4-0a986091c30c,308,110
1dad1f85-4495-47b8-9bf8-f85b0c0b5324,440,88
cb6c37c2-b487-4596-b694-df5e3f459e3e,330,66
6c8fe009-1a82-4ef1-9641-e46d269d13cc,506,176
a3c90681-3527-4af4-9546-f6442fe10c98,792,264
d17219fe-0d9e-4d18-8baa-f61ba5b05a20,638,220
890f7d34-d6d7-4dc0-b309-ba9b208272b7,440,110
16a4df53-18b8-4de1-a23c-dd9d09ed98c9,440,88
61bbaca7-3a18-4994-b7f0-1c80e0370b98,154,88
4d90074c-3bc9-4660-82d7-150db5e64e58,528,220
aa2aca53-f521-4642-a898-6aae3605ce0c,902,264
0f67b047-4332-41b5-804d-3f24721c7d23,682,198
e3ef6541-4e76-4a0e-8a7e-588acf5102fa,264,132
f470ce65-2aac-4661-86a2-6a2c92d99fba,440,88
b4fe4a75-554f-4670-aef0-cb2cf7ef762d,352,88
c8c21e99-3eb4-41e8-9e68-ddbc989161a5,440,220
26260aee-c434-44df-acbd-b43f389ffe5d,682,264
5b2e6439-e396-407d-9689-4545af959e1e,616,220
24b47d99-05e5-4971-ae47-a4ac25b1ce71,264,110
dd8aa613-a5c1-4ee8-a159-4a8d837eb1cf,550,88
b1b637b0-014c-4149-8e3b-5f6fd9462015,374,88
143991d5-9c83-4b30-823e-590fe7c47bab,748,220
8f115f85-3066-4fc1-ba6d-d36f8ffc559e,748,352
7ebe8523-1d76-4d89-9811-03e2bb0a9b8d,924,198
4ba4f6ee-efbd-41dc-a01e-c9e622494dbc,176,66
06061856-679a-46ee-aeef-bd047a482c5a,286,66
ba90d7ab-06a9-48a3-8d7a-9a4aef7bde8a,814,220
ef5625a3-ee2e-4a17-89e3-35fe436eaf29,1012,330
c8d61162-fc64-4e42-be3e-b9d5abfc2e6e,792,242
b6b2e596-57da-4c30-a9a1-067f18ef692d,220,66
4723953c-14c2-406e-927c-a8180a323ab4,132,88
6f75b5e4-3f16-44bf-bc42-19c4c391848b,572,242
09a4e39e-5530-4b16-a51e-ff11fbcbedc5,1012,286
8f76d77f-871e-4f5f-865f-1d18fc1b9546,858,264
d296eb09-1f6c-48a7-aec0-dc00edc010c1,110,66
1567a6cb-01c3-4205-afe8-146d60d9a6f9,198,88
fdaad1fe-20f8-4e48-8346-2ede876f1895,1188,198
7e49da3e-c85b-423d-9c8e-5b116e441622,1935,330
9a2aa7e2-78ee-44df-ac92-65018e3a9820,1319,264
b5ae30dc-d341-41ed-8a90-8db34abecc9c,484,22
b05d76aa-4039-4809-b734-dd2190fb3d84,374,66
2f91076a-9661-4006-9a1c-d9a87d26e4c6,1275,396
2db9ff17-724c-49fa-8f7c-3e3ae03aa678,3409,792
5652c810-e55b-4b5c-b9a0-229bfcf288ee,3233,814
2b580a93-b2d5-4f2a-b453-5e76bfcca39e,1671,462
de94aeb2-cdc1-43d5-98a8-f8af722a50c6,528,176
f32c2038-c790-4f80-a0cf-852b432ac050,1451,286
7a943df4-c607-46a9-a6ae-244d636a842b,1056,220
7d0b3064-7ad6-4603-aa7a-d500b8821b8d,528,132
9b2b10ae-81e7-4f85-8c2f-57792fa9e7e0,286,44
67d8be18-7ef0-42e1-a7ca-406cc54a1933,264,88
c2221238-14b2-4c88-b7c6-30d3b60afbbc,528,242
875a2f6a-5707-440b-87f4-24e3b35d1229,1166,330
55372c32-dd54-468a-be3e-ce106e59bd8b,572,220
fb813d95-4164-4e9d-941e-8e3402dd63b1,286,44
1697ab3e-1475-40a8-b43b-648db9667159,330,88
b0c5a893-3892-4b5a-ba06-2121fbef884c,660,176
47c38578-c40f-4a62-813e-43e5074d58d1,748,286
c5f0a20f-d87e-4764-acc8-54481bef8ed2,902,264
158905fa-dd47-4e07-aaae-4079aa869337,352,66
5bf0caee-e2da-4847-b634-0d7c9ad9ddcd,198,88
f9a2b64e-a2a0-4ddf-9d56-0a3a4b3f598e,792,264
4ed609c3-444a-43ce-ad9d-382b4bf9d35e,1144,352
1ddf07aa-ccb7-4899-aebc-e89924d9fe70,814,264
7c67aa71-df01-48a3-9a89-5bb62d8bd092,154,88
86a6a770-b140-4c7e-80b7-7ff16bf59bf6,176,88
db1be079-d10b-4156-946c-73d0cfefb43c,374,264
777280d6-1dd9-4419-ab93-12bb041edc63,814,352
85f87203-a827-4b95-ad3a-f2bac53201cc,1210,242
55e2323e-f98f-4c7d-b4fb-491580bba86c,242,88
c3e2e42b-2931-4cb8-a92d-21752bb37623,374,88
386e172d-ca99-4e20-b4e1-af780d8d355a,374,176
2700d8bb-c6aa-41ec-8eb1-57255fb9d92f,484,220
6cd55ec1-9344-4cb2-9263-c4111a8f3894,594,220
d3fcb146-fa6a-4b88-b814-d04022043954,132,44
b9991bfe-5f28-4de8-8ade-87d289a118b0,110,66
611fb3cf-5fb0-4b27-8104-c302affb26e5,748,264
3977ee7e-fc16-43d1-853c-20f5b0840fba,902,396
9c621285-8775-4cc1-a26a-6dbb8e477e32,990,330
3a89b0bf-c423-4987-9d29-c2757fe13807,264,44
25ec45af-eaa7-4520-9586-c43815271d19,352,132
f16eaddf-910f-430e-b1fc-cbb14749015b,814,264
cd6ea3ca-caa8-46f7-8e6f-09edd1a6fa7b,1319,330
c97e3a61-c76a-49c4-825c-35f5b787f3c5,1253,220
26ab4fe5-1b79-4f2d-be86-99afae0198fa,110,66
b033b788-8510-4454-8025-72bbae771023,330,132
610953f5-80ad-41e2-9fd2-878623981b64,572,198
23b1bae5-3b69-4d97-ac05-f85c2796dcda,814,220
c6f7a1b3-d39b-40e6-bad0-3ceeb5d5d660,616,176
12e4572f-7b40-4da0-9d5e-62b37bc142ab,330,88
be8636b6-d5fb-4f63-ba07-89c72ef44d6c,594,88
f972a92f-6194-48d0-b378-ec5979049806,990,506
29a42993-52f4-43f4-876e-220bb15c10af,1210,396
32fb9a0f-695f-4d68-8ab7-40b007506281,924,330
3d322f6f-3594-4cc5-8bd8-7d9bd34aa7a6,1232,264
9f01e257-8eb2-4fef-8ebf-2273002c9982,198,88
10348cfa-904a-494c-9c99-2a8723c23338,220,88
0515bc67-9ec6-4ec4-a17a-e4aa9b045915,2045,418
bebc72a7-0112-4113-bea2-ad635fbbd67c,1913,352
1aabc6b6-9191-458f-9cdd-83b6ddd8ca19,1517,308
e9de279d-0874-467d-90ed-b36d67c8eca2,880,286
867a73cf-afa1-4aa6-9e1c-12b74eb0514c,506,88
486fc4b9-fe52-4508-a035-a9735449a913,330,110
a5495861-ca08-4649-9cf6-e9092f193061,440,110
dbc7dc80-bb2c-48fd-b307-125f2a579c93,550,132
057b8a01-a199-48aa-a151-89fbcd1b639a,726,154
c99db0c7-170e-4075-8efc-60ef9f84fac6,198,66
12138adb-8013-408d-bd2f-dfceded0baa9,660,88
670a70a6-fe1e-4972-8137-a4a93cf642cf,2067,836
df4a21f8-0bfa-451f-abc0-d5fb09fdaffd,2859,1429
0e5a1385-368d-46c7-927d-d6328b57361b,2551,1210
524823f4-bcea-4cce-90df-44bb20e8d654,1715,660
cc6cd450-c04c-4dd1-9a46-448e15e29fc1,374,220
c6880cc5-ec3e-4397-b472-76ec8de0609f,770,396
6b4e4303-0d26-467d-8e08-78b6341e9a71,2419,770
baad03b9-e296-4de0-b317-61c74120204b,1979,726
16d3dda2-0fb7-45d9-babf-b5ab5d36b10d,682,198
193a7a06-1673-4047-950e-022bc77fdefc,748,198
28feda1d-c799-4120-bfb4-57a95f7fd681,968,374
649404ea-ead3-4b40-b54c-8765e47fe04f,2155,836
fdadf614-d560-4f1e-ab20-48a4eb11bd70,2199,836
f56bb4f9-a89f-4ecb-b969-2c30e311eaca,396,198
52eadac4-4d1b-4a2e-ad29-f137cec83641,396,220
7d513f1b-c395-439a-8496-149d1c504fba,814,154
db466c13-8a8a-405e-9471-707a92c68c71,1100,264
fb201248-6a05-4090-94f8-db440a47a193,1517,330
b436965d-d32e-4004-8f9c-5cd356929a65,396,88
4acb8879-c9fe-4c83-a9a0-588b5cbfc618,242,110
242e713a-c99a-40a4-98af-9c56b0e09f60,220,66
b7a5f529-a2e0-4499-ac5b-4ee6a1de3ca4,990,440
ae5d169d-65f7-4bb3-af5d-b9fc700c0249,1363,396
e8bfaa20-9864-4125-935d-fb9420bbb0e7,286,88
324c59f7-2af0-471c-8ad9-c8cb6b2bbd75,330,110
6263e304-47f0-432f-9dc8-bea4e1642b09,220,110
d52593ff-648d-4e24-b12e-3ac4f82b2892,1232,418
887771b1-9f10-48ef-a8b1-c63e0208b76b,1649,396
c91b4c2b-2186-4c37-9bfe-c31d6b03cdb6,286,88
86415f69-4a4b-479c-9e51-553bcb49f8bc,374,110
70ae73b9-f091-483f-9c1f-57aee4b0706a,440,110
018ac1b9-c403-47de-8e6c-8ee47e6ccb6f,990,418
4835b48a-ae16-4242-a3e1-48d261d60ebb,1583,418
9cf7568f-d9e5-4c2e-8959-3dd0a75e8b68,264,110
66b3409a-0ee7-4e3c-b73d-88b57ed7e013,682,198
ca27971e-9520-403d-ba28-2446f5fe6129,374,110
5e1ceecb-8fa5-4a72-83b6-01da5a50be05,1100,440
0bac8827-85c3-420e-8c94-045a84768942,1297,396
d452c98a-72bd-4f1d-b7d6-e1140d309eb1,374,110
daf8ce82-77a4-43e8-a020-eaae2e7d2867,462,220
e7f64731-ac13-4a8d-bfd6-86cc9dc48071,968,308
91a5dfcd-aa17-4980-abfe-b30d80fe6bce,880,440
a14ee6ae-9d7f-4cfe-844c-5f7004b5f936,968,330
eb81cb36-358a-44e3-88fb-aa0fb1b07a43,154,88
855beb73-0931-48f8-ab58-6b99fe6eb55e,220,66
c20ec4ba-9179-467a-8eca-8930f985440e,1253,220
f06aebfb-caaa-413d-92a6-316396ef5e87,440,154
fd527360-48ea-40ba-9500-127181775002,1034,286
b18d87b3-91d8-4f01-9958-422095172317,462,198
14e9a7e4-08be-40de-9cf5-3407e9ecf58a,814,286
ddd5e704-e994-4ff8-a21a-dadc89911f41,440,176
51eeab86-63d7-48dd-9c2f-f09f8799d421,990,286
f4557c9f-921c-4b2b-8f9f-64b2412517a3,418,198
3d704535-a1b8-453a-8a06-58fbd7be2bc9,1034,352
c4caf6b7-8335-4f61-ae3e-abe4d1d71588,396,220
c99e4432-f81e-47dc-b647-0c0453ba7e98,1056,286
0ae208fa-0c3d-48f6-8e9f-2244869b3a41,264,176
86ce85fb-097d-4ffc-84e2-9d7ef702fa93,572,220
5853cf09-0236-40ab-b441-9df10f167198,616,264
b1fbad95-4df9-4537-86d6-7d1c87a42ee2,924,308
e4c42f98-3faa-4bb3-ac0e-af8caebf5b19,506,220
fff9bd03-b122-4942-baba-3ea525d00121,308,132
b55d87d4-870c-48c9-99ca-0bc4a5af1923,132,88
1a06b53e-3c28-4558-b661-0d0d8cc998c7,770,330
5a7391f8-ca81-4081-af30-3ea0d99c842e,1539,528
ebd0c1d3-05b3-4529-8ef3-d70421fe24ea,1210,484
21aada91-dfd8-44e0-9eb3-cf896e23b816,132,66
7edeb872-1da2-400d-a68d-6ad3bd3c71b6,110,44
00a4ed0f-9f66-4c00-afbd-55d0cee008f2,418,264
faa4f17e-c788-4f06-9de9-1133ff61c952,2045,484
55da116b-5587-441e-aeca-776554673fd3,1715,506
01374000-3c5d-4302-8a3b-6dcf6ff8e66a,528,198
672209ca-fb8e-400f-aabf-cc6a0b6cd3d9,616,198
bfeabb84-69d8-458c-b9c3-dead1bddef45,814,308
42c87939-95ca-45ae-bd30-8146c5005531,528,198
c9e6783b-fb73-4e28-9bc4-8092908150d1,286,88
3e6002ee-5384-42bd-834a-98cc01733cd8,374,110
dad14e32-f687-4d0e-8119-e60f9ab8536c,616,308
0897f61b-b4c7-4d5f-9d90-a5921d87a2ec,1100,352
6d19963d-a7e7-4ff4-950c-84cfa0579346,0,0
cb0904d2-b6fb-4fa8-b9d2-84747156a951,0,0
22b8dce3-e84a-4359-9cd2-f2c9051040f6,462,132
265e583f-461f-4cab-8593-55e2db0b4594,814,220
4eed7ee1-8d9f-4038-aa1d-477bbc87d838,748,132
8ebbe40b-c80a-4b81-9343-3c12d43c70f7,176,88
341a67bd-6a67-4818-906a-dccd10cdbd97,440,88
3407f032-14e8-4fed-96a5-97f1b900d52e,110,44
91aa719a-8305-4dae-9d29-3a4c9a6d5540,858,220
47cdef23-d44c-4f3c-9018-58143b802145,1561,594
e94989f3-f5e3-444e-9af2-2f980c50aec6,1473,330
86a893c8-4ef2-49a3-9528-cf5f200a3213,484,154
2b778405-11b5-4500-bdd8-cc77c93a88be,1319,484
7215a1ae-d229-4c5e-b671-35c696634e9e,1737,440
2e4db21e-efb1-4a83-806e-9820298d0762,1210,308
89409975-638c-4330-bb7e-255c902760b2,770,352
00addb93-47dd-45db-a2a0-d4984f650f2e,968,110
dcf8d2d5-8740-45e9-9985-2bc2450bd5f3,352,154
f432fbd3-0e8c-4e2e-8645-55407e9f795c,1627,506
edd27815-8ef4-4b4a-92bd-62863fc01732,1363,462
1550e6f9-42f2-4d13-88e3-99ce38334b92,924,286
2c8833d9-7da2-400e-83ce-d8a3c24b4190,1144,264
70e57da4-2187-4b0d-9739-2eb684fa0cc2,506,110
58115d6b-cae4-4274-840c-de36f6613549,308,154
d65b6d6f-a01b-4f6e-834f-d83a58d6337f,1275,352
5fb53fa6-1f1d-4da9-bb9d-dca1f1d22339,1341,440
0ede1c98-625d-451f-8154-960ac71d2176,1012,352
ca18b2a6-1ef5-492e-a2b3-82d731586e30,726,242
1c400b83-e4d1-4c18-b759-558dfd4ef1e4,352,110
7605ed32-3fed-410b-ae15-780a986b91fd,308,132
8e8c2486-0af7-4dc8-925f-c943cd6ea75f,1495,462
b3a81061-36eb-4814-8c23-e172c2802829,1385,484
a14adf9c-7a31-4483-9c5e-c422661ab21c,990,308
e4e526a9-129c-4b14-a27d-e9115584f060,1100,198
d680b8fb-196a-4a9a-87cf-541d5856bd56,440,88
27c84fe9-1835-4b6f-9ffb-895065f061c4,528,66
9e76fb20-0c41-4ffe-af3f-4be156a5cd95,2067,704
fe7c1c65-9284-479b-8af3-8768ed7d0d3d,2111,594
c1c0bae8-614b-45cd-8347-b5bf68deeb17,1275,396
d970a1b9-9c4e-4ade-94ce-285cf4e04f50,1539,550
19689840-ad08-4f37-b87c-986af2fcf5b1,484,154
05c7855e-8982-437a-81b7-1f7200b2a526,880,308
1497149a-293e-4f46-b1c6-9067564cfe45,66,66
520b2b83-e371-4efd-8d62-eeafff182f70,682,330
cb64766a-ede5-4405-b393-423f818cc100,638,286
216efb89-8568-41bb-a85a-a86db9eaa84b,374,154
e72bf2c1-0847-4f7b-9015-511e7cc07c68,550,264
e16a631c-4b4c-4f71-a5f0-4f2ba9f06433,88,66
e5335cec-2103-44b8-a131-8e4c64744b61,330,154
98ddc30a-049f-43ee-bf33-cdf9f8066e33,22,22
8bbf54b7-0457-49ec-b1b4-178d68bbc500,418,198
26f970ff-c012-4121-b5f9-6d60e2ab2538,682,330
1ddd7665-f665-4d9c-a074-6ccc3ccfe9a5,836,264
980ae251-a37a-4393-8285-8a6dc9b65147,66,66
4a79fb55-0943-4fd1-82af-3c4c11b6a3a9,176,132
1a3e4a10-2398-46a7-a6d9-d3c8b8251d62,770,176
ef8a64d0-2973-4fc9-bdb0-a0cda7aa63ed,946,286
fd3b60e9-ecdc-489d-b238-7d96ad59e9fb,1012,220
d784cae3-6fe5-4e5d-b834-cecfba5d3767,264,44
0a65a9f9-32b2-4c46-b010-ff8f65b8fdeb,440,88
6fce2be6-8c11-4e94-a21b-38a6770ca94a,0,0
f0474c52-acc2-40cb-b916-7ada5ff96f52,0,0
0292589d-b35e-4eb6-9798-770238f0b7a7,0,0
089dbe65-9e26-4b46-a7ad-db8f6f5c9a1c,0,0
3e42c69e-2653-41c1-a2f5-6bc3a7d703ed,0,0
6ae4421a-09d7-4210-bb31-6ae3f8ec9bf5,550,220
0c1322e2-8a33-4f62-bc77-4a5ad5274abc,1297,374
18fd267a-756d-4c5b-b256-d7b4d63da818,990,352
0d5ad296-f4e3-4ce9-9fba-50b0b4c595cb,176,66
129f6a0e-da68-4e08-9ab7-05e48e39b574,660,198
91a4d5a1-773a-4a75-bdda-d33eba8c2b02,176,66
08a091fb-c00a-44c4-a1d1-0a43f330a12d,506,242
c38c7a67-1960-4451-b0df-0fa9022fdbef,946,374
f4369b2c-2b39-44ea-93d1-069b9f5a08f3,638,330
e5bfc555-296c-47e2-b638-7f1dff4f7f39,242,132
062cf42a-b252-412a-a38d-9f1d049b39b1,594,220
0be490d2-b071-4ab6-ba07-bfc0ad7123f4,44,44
85ec7bbe-d8f4-4dbf-9c80-c98b64df9bb8,462,264
7dd71d0d-17bd-495b-b12f-1f8b567e51d9,858,308
792024b8-4c37-4e3d-8548-0eee65fed12d,748,198
a68d4322-5c00-4402-b01a-029df90fd577,242,132
c6e0dd7e-fed7-4918-980a-61bdec2a779e,286,110
303f6f20-9ae3-4bf1-8fd7-b912ccb0d43d,198,132
5515af3a-6ce2-4e25-afe5-12bf17123b20,1122,330
c7b1eb57-41a6-4e0b-9040-8634da15afcd,1561,484
16cc65db-b8e3-4fed-ba1a-6ae1ebba5a05,1144,440
63180a58-0a6e-4264-83a6-151f4a52343f,198,88
bc07fcfa-bcce-403c-aa82-b91b671bd838,484,176
f5a2b783-b4a9-4553-95eb-60c4c5d9baf4,462,88
6ded095e-e50a-4821-b714-5d20227f951d,484,110
d527d5e1-adf2-4cc4-b6a8-e4176a9f68d6,352,132
cb62b950-3c6b-439a-8460-0229558da544,66,44
cc742c15-770c-4200-88be-cf00a5ddd053,66,44
2f6c95d9-5ef8-4e83-aceb-194f61a19c3c,352,110
eba62dfa-22eb-49b3-ac1c-24ac4e9a1b02,242,132
a3d6edb7-b915-40d3-830d-d442fa0c6579,484,176
bf1528eb-8f56-4742-9567-51f1ebb1a4a8,484,198
ab6b55a1-a9e2-4175-a7d8-508b9511f7b3,264,88
fe1a8bc0-c073-4e34-9b85-1f0059a66341,1166,132
c541b12b-2614-4996-a5ce-aae3e4377469,1100,330
eb378140-c499-4363-81fa-53435281a2bf,550,176
29ab7163-b9f2-4d91-b178-4d935609c573,110,22
ad7c1cd5-87b2-4b33-a8e7-4ffdf8deec60,154,44
96c94660-9b86-4206-b3b0-367e3de79206,352,44
62f03d9f-0b4c-472e-949a-7fa05c3e4e55,924,220
75326d04-c180-4c89-bb88-80753dccb39c,1957,374
295ba508-bd1a-4654-8497-c26b94cca0bd,792,154
2680e41e-011a-4cd0-8aa7-5928ba7998e6,242,66
b0507207-2933-4e0f-af76-77ebdbfde432,308,44
abc77489-4359-4dcb-9c06-f322f5a0f2bb,308,44
